49.9	0.85	15.51	9.11	8.96	13.18	1.91	0.06	33.7225	-37.7807
50.08	0.81	15.61	9.13	8.98	12.97	1.86	0.063	33.7225	-37.7807
50.153	0.942	16.08	8.93	9.01	12.45	2.02	0.088	33.7225	-37.7807
51.27	0.91	14.67	9.62	8.36	12.59	1.89	0.071	40.421	-29.5532
50.9	1.2	14.91	9.41	8.7	11.64	2.26	0.36	40.2713	-29.5575
50.4	0.98	15.35	9.52	8.94	12.05	2.04	0.129	40.1628	-29.6575
51.07	0.987	14.428	10.488	7.939	12.218	2.157	0.076	40.1383	-29.6085
51.4	1.13	14.755	10.171	7.77	11.68	2.19	0.199	40.1383	-29.6085
51.005	0.997	15.28	8.432	8.397	12.901	2.265	0.313	39.9737	-29.695
51.073	1.926	14.97	10.166	6.036	10.767	3	0.751	38.993	-30.0392
53.188	2.307	13.939	13.752	4.68	8.889	2.644	0.599	37.9783	-31.4833
51.741	1.713	14.15	11.856	6.034	10.399	2.759	0.464	37.915	-31.4995
50.314	1.579	15.325	9.329	7.108	12.062	2.829	0.762	37.846	-31.5357
50.314	1.524	15.342	9.551	6.969	11.835	2.768	0.701	37.8355	-31.5053
51.329	1.548	14.37	11.185	6.486	11.182	2.547	0.403	37.766	-31.547
50.91	1.38	14.469	10.841	7.23	11.914	2.414	0.264	37.73	-31.5417
51.586	1.593	14.246	11.375	6.218	10.97	2.678	0.43	37.6855	-31.5585
51.413	1.633	14.293	11.445	6.508	11.104	2.564	0.392	37.6855	-31.5585
50.759	1.144	14.686	10.175	7.866	12.517	2.221	0.143	37.658	-31.5723
51.583	1.094	15.025	10.277	7.733	11.816	2.206	0.181	37.2525	-32.2933
51.3	1.084	14.859	10.085	7.837	11.878	2.332	0.188	37.2525	-32.2933
50.984	1.074	14.827	10.075	8.242	11.853	2.29	0.177	37.2667	-32.2853
51.186	1.068	14.81	9.526	8.13	12.306	2.229	0.197	37.291	-32.2995
51.062	1.051	14.772	10.171	8.093	11.7	2.337	0.198	37.2767	-32.2698
52.103	1.346	14.49	10.654	6.9	11.261	2.455	0.224	37.341	-32.2695
50.851	0.96	15.183	9.218	8.36	12.729	2.079	0.194	37.341	-32.2695
50.776	0.99	14.966	9.31	8.5	12.592	2.106	0.216	37.341	-32.2695
50.757	1.008	15.106	9.372	8.408	12.607	2.118	0.195	37.3712	-32.2342
51.253	1.216	14.681	9.796	7.826	12.17	2.282	0.202	37.4	-32.2238
51.248	1.258	14.616	9.815	7.913	12.038	2.347	0.235	37.4108	-32.2697
51.466	1.111	14.5	9.827	7.72	12.303	2.264	0.198	37.4278	-32.2438
49.995	1.274	15.905	7.178	8.625	13.848	2.233	0.578	37.2783	-32.2907
49.979	1.172	15.987	6.959	9.015	13.658	2.289	0.565	37.2783	-32.2907
51.308	1.086	14.915	10.06	7.742	11.78	2.316	0.2	37.236	-32.2963
50.944	1.239	14.505	10.297	7.627	12.231	2.309	0.22	37.1768	-32.3288
50.675	1.452	14.319	10.734	8.139	11.482	2.326	0.242	36.912	-33.2352
51.539	1.303	13.784	11.085	7.268	11.719	2.503	0.145	36.5802	-33.5993
51.34	1.329	14.543	10.377	7.354	11.557	2.407	0.235	36.5752	-33.6337
51.464	1.151	14.067	10.379	7.841	12.129	2.314	0.129	36.5197	-33.6203
51.112	0.863	14.808	8.672	9.029	13.026	2.021	0.105	36.3938	-33.6525
51.1	0.9	15.476	8.468	8.037	13.388	2.221	0.112	36.4112	-33.6335
50.703	0.832	15.578	8.622	8.786	13.259	2.042	0.106	36.4112	-33.6335
51.674	1.169	14.362	9.796	7.044	12.64	2.479	0.127	36.3958	-33.6618
51.674	1.151	14.791	9.814	7.547	12.18	2.417	0.119	36.3958	-33.6618
51.456	1.065	14.466	9.462	7.45	12.688	2.415	0.133	36.4598	-33.6205
51.053	1.041	14.777	9.447	7.981	11.856	2.247	0.116	36.4598	-33.6205
51.178	0.84	15.385	8.422	8.926	13.14	1.99	0.109	36.4598	-33.6205
51.465	1.038	14.811	9.241	7.578	12.974	2.3	0.124	36.465	-33.629
51.349	0.934	15.222	8.827	8.279	12.759	2.186	0.097	36.4777	-33.6437
51.104	1.037	15.103	9.324	7.768	12.989	2.277	0.108	36.4777	-33.6437
51.385	0.926	15.097	8.837	8.69	12.907	2.019	0.119	35.9915	-34.144
51.371	1.085	14.917	9.743	8.002	12.296	2.223	0.119	35.8318	-34.2022
51.108	1.049	14.79	9.647	8.277	12.287	2.326	0.124	35.6655	-34.4625
51.74	1.317	14.642	9.966	7.358	11.706	2.326	0.368	35.492	-34.8
50.144	1.233	15.283	8.106	8.136	12.915	2.46	0.57	35.4153	-34.8385
51.49	1.334	14.617	9.971	7.257	11.729	2.397	0.373	35.4153	-34.8385
50.38	1.408	15.116	9.961	7.703	12.143	2.612	0.208	35.3978	-34.8482
50.669	1.261	15.232	8.763	8.044	12.571	2.263	0.502	35.3978	-34.8482
50.814	0.873	15.415	8.205	8.868	13.456	1.848	0.317	35.3978	-34.8482
50.978	1.332	15.031	9.051	7.722	12.087	2.307	0.446	35.3978	-34.8482
49.606	1.755	15.884	8.13	7.199	12.384	2.742	1.071	35.3585	-34.8507
50.644	1.272	15.046	9.144	7.62	12.001	2.735	0.573	35.3585	-34.8507
50.811	1.167	15.036	9.137	8.349	11.921	2.276	0.506	35.3323	-34.8572
48.977	1.34	16.43	6.919	8.825	14.473	2.062	0.725	35.2772	-34.8785
51.143	1.498	15.135	9.349	6.914	11.371	2.431	0.797	35.2067	-34.8913
51.232	1.702	14.016	11.543	5.754	10.139	2.596	0.573	35.1618	-34.9043
50.836	1.344	14.643	10.155	7.654	11.939	2.738	0.183	35.1662	-36.3305
50.667	1.195	14.707	10.17	7.82	12.256	2.432	0.121	35.1085	-36.3473
50.538	1.224	14.824	9.874	7.71	12.65	2.466	0.147	35.0582	-36.3612
50.672	1.303	15.113	9.133	7.856	12.527	2.661	0.245	34.98	-36.3933
50.804	1.304	14.821	10.162	7.522	11.963	2.599	0.218	34.9373	-36.4122
50.709	1.257	15.169	9.104	7.901	12.437	2.677	0.25	34.7552	-36.4768
51.43	1.557	14.99	10.233	6.644	10.891	2.873	0.696	34.726	-36.4623
51.367	1.475	14.221	11.012	7.272	11.586	2.432	0.167	34.634	-36.5005
51.146	1.496	14.472	11.087	7.058	11.538	2.52	0.19	34.634	-36.5005
50.036	1.167	15.671	9.858	8.109	11.821	2.53	0.222	34.213	-37.154
48.231	0.576	16.847	9.176	9.418	13.041	2.137	0.03	33.944	-37.6953
49.931	0.78	16.483	8.647	9.355	12.884	1.953	0.051	33.884	-37.7138
48.994	0.892	16.777	8.603	9.595	12.696	2.199	0.078	33.884	-37.7138
51.189	1.452	14.254	11.154	7.077	11.294	2.675	0.235	33.814	-37.7415
50.33	0.862666667	16.05166667	8.326	9.642666667	12.85533333	1.817333333	0.029666667	26.13	-44.793
50.42733333	1.405666667	15.197	9.407333333	8.671666667	10.98266667	2.695	0.096333333	26.13	-44.793
49.86	1.225	16.153	9.347333333	8.351	11.53233333	2.77	0.060666667	26.113	-44.803
49.9	1.268333333	16.089	9.230666667	8.419666667	11.54766667	2.721666667	0.061666667	26.113	-44.803
50.21	1.432333333	15.588	9.904	8.185333333	11.12866667	2.707333333	0.066	26.113	-44.803
50.19	1.385333333	15.53766667	9.967333333	8.325333333	11.20433333	2.699	0.072666667	26.113	-44.803
50.264	1.470333333	15.263	9.699	8.721333333	10.96333333	2.754	0.108666667	26.146	-44.786
50.82566667	1.318666667	15.717	8.961333333	8.746666667	11.30233333	2.528	0.075333333	26.168	-44.839
50.78466667	1.323333333	15.69	8.903333333	8.837333333	11.43866667	2.573	0.071666667	26.168	-44.839
50.71333333	1.561666667	15.43066667	9.657666667	7.936666667	11.20266667	2.826666667	0.066	26.174	-44.813
50.577	1.554333333	15.37833333	9.678333333	7.981	11.01266667	2.916666667	0.063666667	26.174	-44.813
50.569	1.543333333	15.54933333	9.677333333	8.017	11.25366667	2.817333333	0.065	26.174	-44.81
50.54866667	1.474666667	15.55466667	9.487	7.836666667	11.052	2.819666667	0.073333333	26.166	-44.813
50.36	1.500666667	15.64933333	9.586333333	7.954666667	11.06333333	2.867	0.082333333	26.166	-44.813
50.37	1.308333333	15.73333333	9.013	8.434333333	11.43566667	2.626333333	0.065666667	26.146	-44.936
50.55866667	1.233	15.866	9.194666667	8.482333333	11.55433333	2.498	0.078333333	26.147	-44.902
50.54933333	1.228666667	15.875	9.095	8.583666667	11.64833333	2.502333333	0.087	26.147	-44.902
50.47966667	1.387333333	15.857	9.257666667	8.442	11.16966667	2.590666667	0.074666667	26.15	-44.891
50.47633333	1.339666667	15.89133333	9.259	8.394	11.13066667	2.599333333	0.096	26.15	-44.891
50.34	1.357333333	15.93	9.375333333	8.462333333	11.19066667	2.638	0.079666667	26.15	-44.891
50.521	1.490333333	15.506	9.257333333	8.626	10.96	2.76	0.104333333	26.149	-44.837
50.71133333	1.481	15.50266667	9.390333333	8.602	10.88566667	2.704	0.115	26.149	-44.837
51.114	1.896333333	14.645	10.726	7.227	10.436	2.946333333	0.084666667	26.16	-44.842
50.67766667	1.907	14.58133333	10.791	7.284	10.39033333	2.966666667	0.089333333	26.16	-44.842
51.02933333	1.514333333	15.286	9.853	8.055333333	11.25433333	2.702	0.096666667	26.118	-44.841
50.70533333	1.476333333	15.36766667	9.764666667	8.078666667	11.24166667	2.692333333	0.098333333	26.118	-44.841
50.32	1.145	16.26	8.926666667	8.741	11.75466667	2.424666667	0.055333333	26.102	-44.855
50.07	1.075333333	16.34533333	8.858	9.001333333	11.651	2.427	0.054333333	26.102	-44.855
50.63766667	1.574	15.307	10.092	7.939666667	10.798	2.897333333	0.071333333	26.102	-44.855
50.32	1.144	16.37	8.974333333	8.858666667	11.73633333	2.438666667	0.053333333	26.102	-44.855
50.487	1.647333333	15.12766667	10.369	7.886666667	10.63866667	2.8	0.1	26.182	-44.84
50.60433333	1.644666667	15.07266667	10.32966667	7.902666667	10.73233333	2.794666667	0.098666667	26.182	-44.84
51.595	1.66	15.24866667	10.45966667	7.935666667	10.86	2.678666667	0.062333333	26.182	-44.84
50.179	1.029666667	16.15033333	8.284666667	9.104666667	12.32466667	2.243	0.084	26.19	-44.81
50.31	1.275333333	15.542	9.058	9.014666667	11.355	2.562333333	0.081333333	26.19	-44.81
50.35	1.323666667	15.60733333	9.034333333	9.033	11.32433333	2.625	0.088666667	26.19	-44.81
50.55766667	1.671666667	14.99366667	10.24933333	7.953333333	10.81133333	2.912	0.067333333	26.151	-44.807
50.39666667	1.275666667	15.709	9.111333333	8.612666667	11.419	2.696	0.070333333	26.14	-44.795
50.51366667	1.277	15.81366667	9.219666667	8.78	11.35066667	2.673666667	0.074666667	26.14	-44.795
50.81933333	1.553	14.86533333	9.938666667	7.748666667	11.40833333	2.723	0.056	26.14	-44.795
50.64033333	1.239	15.74066667	8.982333333	8.297333333	11.65566667	2.487	0.093333333	26.14	-44.795
50.65433333	1.563	14.78166667	9.807	8.364	10.85366667	2.796666667	0.086666667	26.14	-44.795
50.80866667	1.526	15.522	9.497	7.926666667	11.00433333	2.816333333	0.067666667	26.158	-44.805
50.52	1.419333333	15.58133333	9.14	8.369666667	11.04033333	2.712666667	0.066666667	26.14	-44.778
50.57266667	1.430666667	15.64266667	9.306333333	8.272	11.055	2.669333333	0.07	26.14	-44.778
50.29	1.431	15.46266667	9.520333333	8.761666667	10.95233333	2.679666667	0.084	26.14	-44.778
50.45366667	1.430333333	15.71433333	9.512666667	8.372666667	11.32133333	2.603	0.111	26.142	-44.782
50.56133333	1.466	15.73366667	9.550333333	8.102	11.352	2.679333333	0.119	26.142	-44.782
50.95	1.78	15.37	9.48	7.85	10.92	3.07	0.2	22.708	-44.927
50.98	1.79	15.17	9.55	7.85	10.92	3.15	0.2	22.708	-44.927
50.69	1.52	15.75	8.64	8.36	11.71	2.86	0.13	22.71	-44.998
50.82	1.47	15.46	8.74	8.59	11.52	2.97	0.1	22.71	-44.998
51.08	1.6	15.14	9.06	8.07	11.61	2.98	0.11	22.758	-44.92
50.92	1.72	15.56	9.2	7.87	11.11	3.06	0.18	22.845	-44.937
50.83	1.52	15.56	8.7	8.28	11.72	2.94	0.12	22.807	-44.937
50.38	1.73	14.92	10.39	8.24	10.92	2.93	0.13	22.435	-44.6
50.39	1.33	16.07054	9.12	8.46	11.296224	2.7508	0.108	26.042	-44.583
50.36	1.72	15.30479	9.94	7.94	10.740672	2.9532	0.139	26.042	-44.583
50.67	1.04	16.16	9.37	8.77	11.99	2.23	0.1	36.818	-33.255
49.72	1.02	15.8	9.02	9.68	11.52	2.69	0.09	36.818	-33.255
50.24	0.86	16.6	9.02	8.8	11.95	2.26	0.08	36.818	-33.255
49.1	0.85	16.6	9.08	10.42	12.13	2.14	0.08	36.818	-33.255
50.38	0.85	16.64	9.04	9.06	11.9	2.17	0.08	36.818	-33.255
51.74	1.28	15.22	9.97	7.4	11.77	2.32	0.16	36.818	-33.255
51.68	1.29	15.28	9.95	7.35	11.73	2.33	0.16	36.818	-33.255
51.8	1.28	14.97	10.01	7.42	11.87	2.25	0.14	36.818	-33.255
51.78	1.28	15.13	9.9	7.24	11.89	2.23	0.15	36.818	-33.255
49.87	0.76	16.57	9.12	9.09	12.67	1.94	0.07	36.818	-33.262
50.04	0.76	16.75	9.11	9.03	12.76	1.87	0.08	36.818	-33.262
49.8	0.77	16.75	9.17	8.99	12.7	1.95	0.08	36.818	-33.262
49.73	0.77	16.44	9.16	9.13	12.52	1.95	0.08	36.818	-33.262
49.31	0.79	16.56	9.21	9.02	12.54	1.99	0.09	36.818	-33.262
49.31	0.77	16.56	9.13	9.31	12.53	2.06	0.1	36.818	-33.262
48.6	0.77	16.53	9.03	10.9	12.58	2.07	0.1	36.818	-33.262
48.5	0.75	16.2	8.07	11.24	12.42	1.85	0.07	36.818	-33.262
48.68	0.78	16.34	9.22	9.63	12.43	2.06	0.11	36.818	-33.262
49.08	0.77	16.48	9.08	9.2	12.61	2.01	0.09	36.818	-33.262
49.41	0.71	16.35	9.27	9.57	12.23	2.1	0.07	36.818	-33.262
49.06	0.77	16.21	9.26	9.65	12.52	2.01	0.1	36.817	-33.263
48.69	0.77	16.14	9.37	9.82	12.33	2.11	0.08	36.817	-33.263
49.03	0.78	16.19	9.24	9.6	12.53	2.04	0.11	36.817	-33.263
49.16	0.76	16.33	9.16	9.32	12.51	2.03	0.11	36.817	-33.263
49.64	0.78	16.34	8.92	9.91	11.99	2.16	0.08	36.817	-33.263
49.23	0.77	16.42	9.18	9.34	12.56	2	0.11	36.817	-33.263
49.04	0.75	16.37	9.13	9.45	12.61	1.99	0.11	36.817	-33.263
51.91	1.14	14.58	10.07	7.26	12.34	2.08	0.22	36.82	-33.272
52.14	1.18	14.8	9.65	7.65	11.81	2.46	0.17	36.82	-33.272
52.4	1.3	14.84	9.11	7.64	12	2.5	0.2	36.82	-33.28
48.18	0.78	16.08	9.38	9.75	12.59	2.06	0.1	36.812	-33.265
48.57	0.79	16.11	9.3	9.58	12.47	2.05	0.11	36.812	-33.265
48.33	0.75	16.01	9.3	9.5	12.44	2.04	0.12	36.812	-33.265
48.68	0.88	15.89	9.16	9.46	12.38	2.13	0.11	36.812	-33.265
49.65	0.87	16.05	8.72	9.82	11.76	2.25	0.09	36.812	-33.265
49.7	1.16	15.57	9.3	9.28	12.24	2.29	0.24	36.827	-33.252
49.9	1.09	15.8	8.71	8.83	11.6	2.03	0.22	36.827	-33.252
50.53	1.19	15.31	8.73	8.79	11.83	2.49	0.21	36.827	-33.252
49.72	1.48	14.47	10.37	7.71	11.45	2.37	0.36	36.827	-33.252
50.33	1.44	14.86	9.84	8.37	10.95	2.64	0.34	36.827	-33.252
49.67	1.43	14.8	10.4	7.94	11.64	2.36	0.24	36.827	-33.252
50.42	1.42	14.91	9.93	8.65	11.11	2.46	0.23	36.827	-33.252
49.44	1.47	14.99	10.44	7.74	11.73	2.42	0.24	36.827	-33.252
50.57	1.4	14.81	10.35	8.05	11.63	2.39	0.2	36.827	-33.252
51.06	1.47	14.59	10.81	6.87	11.4	2.52	0.27	36.82	-33.278
50.74	1.2	14.68	10.29	7.4	12.27	2.21	0.23	36.812	-33.273
51.06	1.23	14.42	9.78	7.86	11.78	2.43	0.2	36.812	-33.273
49.77	0.9	15.95	9.08	8.82	12.32	1.98	0.12	36.81	-33.27
49.24	0.88	15.65	9.06	9.76	12.19	1.93	0.12	36.812	-33.273
48.5	0.84	16.1	8.74	11.2	11.8	2.41	0.102	36.812	-33.273
48.4	0.81	15.3	8.66	11.2	11.8	1.84	0.11	36.812	-33.273
49.07	0.87	15.85	9.12	9.74	12.23	2.04	0.12	36.812	-33.273
48.91	0.88	16.09	9.2	9.96	12.26	2.11	0.13	36.812	-33.273
49.48	0.9	15.64	9.04	9.64	12.18	1.96	0.1	36.812	-33.273
49.88	0.85	16.26	8.51	9.24	13.08	1.88	0.13	36.818	-33.253
51.36	0.78	15.03	7.86	9.01	12.38	2.04	0.1	36.818	-33.253
49.84	0.82	15.81	8.37	8.94	12.96	1.75	0.12	36.818	-33.253
49.75	0.87	16.27	8.57	9.15	12.96	1.92	0.14	36.818	-33.253
51.02	1.07	15.94	8.89	9.1	11.19	2.68	0.11	36.818	-33.253
49.97	1.13	15.52	9.38	8.81	11.77	2.19	0.14	36.818	-33.253
50.16	1.12	15.55	9.88	8.45	11.92	2.2	0.16	36.818	-33.253
50.18	1.05	16.08	9.3	8.85	11.81	2.52	0.14	36.818	-33.253
50.4	1.45	14.79	10.36	8.06	11.61	2.3	0.22	36.818	-33.253
51.43	1.38	14.95	9.55	8.51	10.97	2.57	0.19	36.818	-33.253
50.72	1.52	14.72	10.37	7.76	11.36	2.33	0.24	36.818	-33.253
49.9	1.42	14.8	10	8.01	11.2	2.21	0.23	36.818	-33.253
52	1.42	15.13	9.67	7.94	11.02	2.68	0.2	36.818	-33.253
51.56	1.02	14.64	9.17	7.93	13.01	1.96	0.14	36.818	-33.253
51.14	1	15.17	8.73	8.61	12.69	2.35	0.12	36.818	-33.253
50.3	0.82	16.1	8.15	8.91	13.68	1.74	0.13	36.818	-33.253
48.4	0.69	16.93	9.01	11.04	12.56	2	0.07	36.808	-33.26
48.6	0.61	16.3	8.69	10.2	12.3	1.9	0.07	36.808	-33.26
48.73	0.64	16.73	9.04	9.54	12.68	2.06	0.06	36.808	-33.26
48.87	0.68	16.86	8.96	9.15	12.77	2.05	0.06	36.808	-33.26
49.16	0.64	16.82	8.96	9.47	12.77	2.08	0.07	36.808	-33.26
50.56	1.07	15.5	9.39	9.08	11.95	1.61	0.12	36.808	-33.26
50.11	1.45	15.16	10.37	8.02	11.54	2.4	0.23	36.808	-33.26
51.5	1.36	14.3	9.86	8.2	11.22	2.57	0.22	36.808	-33.26
50.17	1.4	15.32	10.56	7.91	11.6	2.38	0.24	36.808	-33.26
51.19	1.39	14.16	9.86	8.41	11.33	2.61	0.21	36.808	-33.26
51.16	1.43	14.93	10.15	7.66	11.59	2.24	0.25	36.808	-33.25
50.52	1.4	15.19	10.27	7.93	11.61	2.32	0.24	36.808	-33.25
49.6	1.42	14.92	10.1	8.13	11.8	2.45	0.21	36.808	-33.25
49.71	0.81	16.2	9.1	8.94	12.53	1.92	0.11	36.812	-33.265
48.83	0.84	16.17	9	9.76	12.43	2.35	0.09	36.812	-33.265
49.52	0.85	16.04	8.96	9.86	12.39	2.07	0.17	36.812	-33.265
49.44	0.81	15.92	9.18	10.03	12.28	2.08	0.09	36.812	-33.265
49.24	0.85	16.42	9	9.46	12.44	2.12	0.12	36.812	-33.265
49.65	0.84	16.17	9	9.1	12.54	2.1	0.11	36.812	-33.265
49.54	0.74	16.62	8.74	9.43	12.84	2.08	0.09	36.812	-33.265
47.04	0.72	15.82	8.37	10.84	12.67	1.96	0.05	36.812	-33.265
48.7	0.69	16.1	7.73	11.23	12.41	1.8	0.07	36.812	-33.265
51.08	0.95	16.26	8.17	8.93	12.41	2.23	0.21	36.818	-33.265
50.82	0.92	15.92	7.91	9.38	12.07	2.3	0.16	36.818	-33.265
51.19	0.94	16.29	8.26	8.83	12.33	2.26	0.19	36.818	-33.265
48.9	1.14	15.4	9.43	9.13	11.4	2.29	0.2	36.818	-33.265
48.9	1.08	16	9.29	9.54	11	2.21	0.14	36.818	-33.265
50.08	1.12	15.13	9.86	9.31	11.41	2.39	0.14	36.818	-33.265
50.17	1.11	15.27	9.8	8.88	11.59	2.39	0.16	36.818	-33.265
51.82	1.28	15.01	9.94	7.61	12.23	2.24	0.18	36.805	-33.268
50.82	1.32	14.85	9.83	7.64	12.18	2.1	0.18	36.805	-33.268
49.98	0.86	16.37	8.88	10.11	12.38	1.96	0.1	36.805	-33.268
49.98	0.77	15.24	8.6	10.11	12.45	2.23	0.07	36.805	-33.268
50.04	1.3	15.29	10.39	7.88	11.34	2.33	0.18	36.797	-33.265
49.34	0.91	16.18	9.05	9.36	12.39	1.93	0.13	36.797	-33.265
50.33	0.84	15.89	8.72	9.7	12.49	2.13	0.09	36.797	-33.265
50.37	0.84	15.86	8.57	9.82	12.33	2.18	0.09	36.797	-33.265
49.13	0.98	16.23	9.05	9.28	12.38	2.03	0.1	36.797	-33.265
50.92	1.14	14.64	9.47	7.32	12.59	1.98	0.17	36.797	-33.265
50.98	1.17	14.9	9.55	7.67	12.54	2.12	0.18	36.797	-33.265
50.96	1.16	14.93	9.79	7.72	12.35	2.08	0.17	36.85	-33.483
50.96	1.16	14.93	9.79	7.72	12.35	2.08	0.17	36.85	-33.483
51.41	1.16	14.88	9.73	7.7	12.35	2.12	0.16	36.85	-33.483
50.98	1.04	15.01	8.95	8.18	13.25	1.99	0.22	36.85	-33.483
51.31	1.06	14.87	9.48	7.59	12.94	2.25	0.22	36.85	-33.483
50.47	1.05	14.96	8.87	8.14	13.28	2.02	0.22	36.85	-33.483
51.17	1.17	14.7	9.72	7.64	12.51	1.96	0.19	36.873	-33.38
51.17	1.17	14.7	9.72	7.64	12.51	1.96	0.19	36.873	-33.38
50.86	1.22	14.88	9.75	7.4	12.27	1.85	0.17	36.873	-33.38
51.46	1.22	14.82	9.81	7.64	12.64	2.03	0.16	36.873	-33.38
50.91	1.23	14.9	9.62	7.84	12.43	2.11	0.16	36.873	-33.38
50.91	1.23	14.9	9.62	7.84	12.43	2.11	0.16	36.873	-33.38
50.46	1.25	14.92	9.79	7.58	12.31	1.94	0.16	36.873	-33.38
50.99	1.22	15.02	9.6	7.64	12.43	2.04	0.17	36.873	-33.38
51.06	1.24	14.83	9.75	7.6	12.54	2.06	0.17	36.873	-33.38
50.23	1.2	15.17	9.6	7.77	12.34	1.93	0.15	36.765	-33.282
50.83	1.04	15.12	9	7.97	12.81	1.9	0.13	36.765	-33.282
51	1.04	14.95	8.79	8.18	13.09	1.86	0.14	36.75	-33.3
50.92	1.2	15.09	9.6	7.96	12.26	2.11	0.24	36.765	-33.282
50.92	1.2	15.09	9.6	7.96	12.26	2.11	0.24	36.765	-33.282
50.64	1.17	15.03	9.35	7.98	12.43	2.16	0.23	36.765	-33.282
50.77	1.24	14.93	9.7	7.96	12.18	1.97	0.25	36.765	-33.282
50.42	1.18	15.21	9.4	7.84	12.25	2.18	0.23	36.765	-33.282
50.77	1.24	14.92	9.7	7.96	12.18	1.97	0.25	36.765	-33.282
51.3	1.06	15.2	9	7.93	12.72	2.07	0.17	36.765	-33.282
51.21	1.01	15.11	8.85	8.4	13.17	1.88	0.18	36.742	-33.333
50.67	0.94	15.19	8.72	8.22	13.26	1.86	0.15	36.742	-33.333
51.21	1.01	15.11	8.85	8.4	13.17	1.88	0.18	36.742	-33.333
51.17	1.02	15.17	9	8.07	13.03	2.09	0.13	36.742	-33.333
49.99	0.82	16.25	8.42	8.97	13.34	2.01	0.1	36.742	-33.333
51.07	1.14	15.05	9.36	7.92	12.67	2.06	0.16	36.753	-33.282
51.5	1.51	14.65	10.3	6.68	12.09	2.22	0.21	36.753	-33.282
51.5	1.51	14.65	10.3	6.68	12.09	2.22	0.21	36.753	-33.282
51.73	1.4	14.9	9.7	7.29	12.29	2.38	0.19	36.753	-33.282
51	1.15	15.17	9.44	7.77	12.36	1.85	0.17	36.75	-33.3
51.3	1.13	15.04	9.31	7.92	12.43	2.06	0.17	36.753	-33.282
51.16	1.08	15.14	9.21	7.6	12.86	1.9	0.22	36.753	-33.282
51.16	1.08	15.14	9.21	7.6	12.86	1.9	0.22	36.753	-33.282
51.03	0.98	14.92	9.13	7.84	12.97	2.02	0.18	36.753	-33.282
51.29	1.28	14.16	10.19	7.5	12.39	2.16	0.14	36.608	-33.782
51.04	0.81	15.65	8.54	8.32	13.64	2.03	0.06	36.608	-33.782
51.01	0.81	15.46	8.56	8.39	13.46	2.03	0.06	36.608	-33.782
50.98	0.93	15.21	8.6	8.41	13.48	1.92	0.1	36.608	-33.782
51.39	1.11	14.7	9.77	7.34	12.09	2.21	0.16	36.608	-33.782
50.1	0.78	16.42	8.23	8.82	13.38	1.84	0.07	36.48	-33.69
49.69	0.71	16.48	8.26	8.98	13.79	1.88	0.05	36.48	-33.69
51.16	1.06	15.16	9.59	7.63	12.26	2.28	0.1	36.48	-33.69
51.97	1.06	15.18	9.21	7.82	12.33	2.31	0.12	36.45	-33.617
51.18	0.97	15.23	9.22	8.05	12.83	2.01	0.12	36.45	-33.617
51.97	1.06	15.18	9.21	7.82	12.33	2.31	0.12	36.45	-33.617
51.18	0.97	15.23	9.22	8.05	12.82	2.01	0.12	36.45	-33.617
51.42	1.03	15.08	8.54	8.16	12.81	1.93	0.15	36.45	-33.617
51.56	1.23	15.04	9.78	7.5	12.07	2.37	0.12	36.45	-33.617
51.01	0.9	15.31	8.9	8.14	13.24	1.99	0.12	36.45	-33.617
51.02	1.02	15.34	8.5	8.34	12.79	1.96	0.14	36.45	-33.617
51.77	1.25	14.65	10.34	6.86	12.07	2.38	0.18	36.45	-33.617
51.56	1.3	15.29	9.87	7.59	12.4	2.26	0.12	36.45	-33.617
51.92	1.11	14.91	9.63	7.56	12.27	2.17	0.14	36.45	-33.617
51.42	1.11	14.93	9.76	7.6	12.36	2.17	0.11	36.45	-33.617
51.92	1.11	14.91	9.63	7.56	12.27	2.17	0.14	36.45	-33.617
51.83	1.16	14.86	10.11	7.31	12.15	2.26	0.18	36.45	-33.617
51.83	1.16	14.86	10.11	7.3	12.15	2.26	0.18	36.45	-33.617
52.14	1.23	14.8	9.85	7.35	11.94	2.16	0.2	36.45	-33.617
51.74	1.2	14.7	9.77	7.36	12	2.18	0.17	36.45	-33.617
49.2	0.74	16.05	8.46	9.12	13.48	1.83	0.05	36.45	-32.7
51.06	1.14	15.1	9.34	8.05	12.47	2.06	0.12	36.45	-32.7
51.49	1.09	15.16	9.51	7.75	12.46	2.18	0.14	36.45	-32.7
51.48	1.05	15.28	9.14	7.97	12.76	2.1	0.13	36.45	-32.7
51.13	1.12	15.05	9.33	7.84	12.47	2.14	0.11262	36.45	-32.7
51.13	1.12	15.05	9.33	7.84	12.47	2.14	0.13	36.45	-32.7
50.58	1.07	14.95	9.37	7.89	12.26	2.1	0.14	36.45	-32.7
51.2	1.1	15.12	9.52	7.81	12.52	2.13	0.13	36.45	-32.7
50.85	0.96	15.19	8.97	7.96	13	2.14	0.08	36.45	-32.7
51.11	0.84	15.46	8.58	8.27	13.32	2.1	0.07	36.45	-32.7
51.45	1.24	14.65	9.89	7.48	11.94	2.22	0.15	36.45	-32.7
51.5	0.84	15.05	8.48	8.46	13.38	1.92	0.09	36.432	-33.642
51.22	0.88	14.82	8.5	8.36	13.25	1.98	0.1	36.432	-33.642
51.14	1.13	14.32	10.21	7.32	12.12	2.13	0.14	36.432	-33.642
